seed,n_wings,exemplar_cost,budget,cap,n_supplies,total_value,plan_value,plan_cost,n_trips,best_source,solve_time_s,status,error
30002012,4,10512.0,3679.2,5,30,96,64,3663.0,7,learned ACO restart 1,14.982,ok,
30002015,4,17158.0,6005.3,5,30,103,69,5897.0,6,learned ACO restart 1,15.13,ok,
30002016,2,6052.0,2118.2,5,30,82,57,2071.0,7,learned ACO restart 1,15.354,ok,
30002009,4,15596.0,5458.6,5,30,88,66,5449.0,8,learned ACO restart 1,15.657,ok,
30002014,3,7186.0,2515.1,5,30,101,72,2507.0,8,learned ACO restart 1,16.224,ok,
30002013,2,7613.0,2664.55,5,30,79,53,2659.0,7,learned ACO restart 1,16.501,ok,
30002010,2,5608.0,1962.8,5,30,91,59,1959.0,5,learned ACO restart 1,16.638,ok,
30002011,3,12253.0,4288.55,5,30,95,64,4153.0,7,learned ACO restart 1,16.898,ok,
30002018,4,19264.0,6742.4,5,30,96,69,6592.0,7,learned ACO restart 3,10.675,ok,
30002023,3,6836.0,2392.6,5,30,96,56,2377.0,6,learned ACO restart 1,9.5,ok,
30002020,3,15395.0,5388.25,5,30,88,68,5362.0,8,learned ACO restart 1,12.031,ok,
30002017,3,7191.0,2516.85,5,30,99,60,2473.0,6,learned ACO restart 1,12.739,ok,
30002021,4,11534.0,4036.9,5,30,101,67,3972.0,9,learned ACO restart 2,11.929,ok,
30002019,2,7100.0,2485.0,5,30,97,74,2436.0,8,learned ACO restart 1,12.926,ok,
30002024,4,11605.0,4061.75,5,30,98,57,4051.0,8,learned ACO restart 1,11.786,ok,
30002022,2,6664.0,2332.4,5,30,88,61,2330.0,7,learned ACO restart 3,12.56,ok,
30002026,3,9593.0,3357.55,5,30,95,62,3291.0,8,learned ACO restart 2,11.746,ok,
30002025,2,7366.0,2578.1,5,30,104,63,2527.0,8,learned ACO restart 2,12.819,ok,
30002027,4,22854.0,7998.9,5,30,84,62,7911.0,8,learned ACO restart 1,11.918,ok,
30002032,3,6019.0,2106.65,5,30,91,65,2082.0,7,learned ACO restart 1,11.085,ok,
30002028,2,7200.0,2520.0,5,30,85,52,2478.0,8,learned ACO restart 3,13.478,ok,
30002029,3,12841.0,4494.35,5,30,86,64,4447.0,7,learned ACO restart 1,13.325,ok,
30002031,2,4136.0,1447.6,5,30,90,57,1447.0,6,learned ACO restart 1,13.632,ok,
30002030,4,16072.0,5625.2,5,30,95,70,5445.0,9,learned ACO restart 1,14.373,ok,
30002033,4,9197.0,3218.95,5,30,86,56,3217.0,8,learned ACO restart 1,11.117,ok,
30002036,4,14535.0,5087.25,5,30,87,59,5034.0,8,learned ACO restart 2,10.563,ok,
30002034,2,7770.0,2719.5,5,30,91,57,2702.0,6,learned ACO restart 2,12.27,ok,
30002038,3,8480.0,2968.0,5,30,75,50,2952.0,7,learned ACO restart 1,10.792,ok,
30002037,2,5956.0,2084.6,5,30,87,54,2031.0,6,learned ACO restart 1,11.351,ok,
30002035,3,6201.0,2170.35,5,30,91,68,2157.0,7,learned ACO restart 1,13.467,ok,
30002040,2,5919.0,2071.65,5,30,77,50,2030.0,6,learned ACO restart 1,10.954,ok,
30002039,4,20833.0,7291.55,5,30,76,54,7041.0,8,learned ACO restart 1,11.836,ok,
30002042,4,14633.0,5121.55,5,30,97,64,5044.0,7,learned ACO restart 1,11.901,ok,
30002043,2,5172.0,1810.2,5,30,110,60,1797.0,6,learned ACO restart 1,11.896,ok,
30002041,3,11970.0,4189.5,5,30,78,56,4144.0,10,learned ACO restart 2,13.849,ok,
30002046,2,9588.0,3355.8,5,30,98,68,3259.0,8,learned ACO restart 2,10.302,ok,
30002044,3,7196.0,2518.6,5,30,87,61,2465.0,7,learned ACO restart 1,11.116,ok,
30002045,4,13723.0,4803.05,5,30,82,55,4699.0,7,learned ACO restart 2,11.014,ok,
30002047,3,7505.0,2626.75,5,30,93,60,2524.0,6,learned ACO restart 1,12.296,ok,
30002048,4,15268.0,5343.8,5,30,82,62,5276.0,8,learned ACO restart 1,11.867,ok,
30002049,2,7099.0,2484.65,5,30,91,64,2426.0,7,learned ACO restart 1,11.866,ok,
30002050,3,8825.0,3088.75,5,30,92,64,2994.0,6,learned ACO restart 1,12.033,ok,
30002051,4,21215.0,7425.25,5,30,90,66,7244.0,9,learned ACO restart 1,12.32,ok,
30002053,3,6470.0,2264.5,5,30,85,57,2215.0,5,learned ACO restart 1,11.914,ok,
30002052,2,5888.0,2060.8,5,30,94,70,1964.0,8,learned ACO restart 1,12.088,ok,
30002054,4,17713.0,6199.55,5,30,87,73,5908.0,12,learned ACO restart 1,12.887,ok,
30002055,2,6011.0,2103.85,5,30,80,54,2073.0,7,learned ACO restart 2,10.658,ok,
30002056,3,14373.0,5030.55,5,30,83,62,5013.0,8,learned ACO restart 1,12.301,ok,
30002061,2,8392.0,2937.2,5,30,93,64,2870.0,7,learned ACO restart 1,13.003,ok,
30002062,3,11553.0,4043.55,5,30,94,76,3900.0,8,learned ACO restart 1,12.194,ok,
30002058,2,8252.0,2888.2,5,30,86,60,2825.0,8,learned ACO restart 1,13.804,ok,
30002057,4,13682.0,4788.7,5,30,90,64,4741.0,7,learned ACO restart 2,14.24,ok,
30002060,4,18646.0,6526.1,5,30,91,59,6411.0,8,learned ACO restart 1,13.681,ok,
30002063,4,12379.0,4332.65,5,30,83,60,4332.0,7,learned ACO restart 3,14.881,ok,
30002059,3,4825.0,1688.75,5,30,82,59,1676.0,5,learned ACO restart 3,17.118,ok,
30002064,2,7912.0,2769.2,5,30,87,58,2749.0,8,learned ACO restart 3,15.484,ok,
30002065,3,9091.0,3181.85,5,30,91,61,3098.0,7,learned ACO restart 2,11.364,ok,
30002067,2,6895.0,2413.25,5,30,73,57,2384.0,7,learned ACO restart 1,11.26,ok,
30002069,4,18432.0,6451.2,5,30,75,56,6242.0,8,learned ACO restart 1,10.952,ok,
30002066,4,17242.0,6034.7,5,30,86,60,5863.0,6,learned ACO restart 1,12.184,ok,
30002068,3,5744.0,2010.4,5,30,83,58,2007.0,6,learned ACO restart 1,12.653,ok,
30002070,2,9490.0,3321.5,5,30,85,57,3169.0,7,learned ACO restart 1,11.213,ok,
30002071,3,10569.0,3699.15,5,30,84,60,3680.0,7,learned ACO restart 2,11.572,ok,
30002072,4,11216.0,3925.6,5,30,94,62,3804.0,6,learned ACO restart 1,11.524,ok,
30002073,2,7445.0,2605.75,5,30,80,54,2529.0,7,learned ACO restart 2,10.804,ok,
30002075,4,17849.0,6247.15,5,30,102,69,6151.0,8,learned ACO restart 2,11.01,ok,
30002074,3,5690.0,1991.5,5,30,92,58,1990.0,7,learned ACO restart 2,12.032,ok,
30002077,3,5924.0,2073.4,5,30,94,57,2026.0,6,learned ACO restart 2,11.086,ok,
30002076,2,7339.0,2568.65,5,30,100,72,2553.0,9,learned ACO restart 1,12.922,ok,
30002079,2,8657.0,3029.95,5,30,105,76,2991.0,10,learned ACO restart 1,11.624,ok,
30002078,4,13985.0,4894.75,5,30,85,63,4855.0,6,learned ACO restart 1,12.891,ok,
30002080,3,5883.0,2059.05,5,30,92,69,2035.0,6,learned ACO restart 1,10.577,ok,
30002081,4,14480.0,5068.0,5,30,81,63,4913.0,7,learned ACO restart 3,10.4,ok,
30002084,4,14874.0,5205.9,5,30,89,65,5063.0,8,learned ACO restart 2,9.902,ok,
30002082,2,6812.0,2384.2,5,30,100,64,2341.0,7,learned ACO restart 1,11.71,ok,
30002083,3,9225.0,3228.75,5,30,88,63,3222.0,8,learned ACO restart 1 + swap search,12.458,ok,
30002088,2,7524.0,2633.4,5,30,84,51,2560.0,5,learned ACO restart 1,9.905,ok,
30002087,4,12551.0,4392.85,5,30,78,58,4367.0,7,learned ACO restart 1,10.712,ok,
30002085,2,6140.0,2149.0,5,30,82,47,2071.0,4,learned ACO restart 1,12.988,ok,
30002086,3,6807.0,2382.45,5,30,88,57,2360.0,7,learned ACO restart 1,11.485,ok,
30002089,3,8949.0,3132.15,5,30,84,68,3116.0,9,learned ACO restart 3,11.569,ok,
30002091,2,4651.0,1627.85,5,30,88,64,1532.0,6,learned ACO restart 1,10.598,ok,
30002090,4,10026.0,3509.1,5,30,83,56,3415.0,6,learned ACO restart 2,12.405,ok,
30002092,3,10514.0,3679.9,5,30,98,67,3601.0,9,learned ACO restart 1,12.132,ok,
30002095,3,14233.0,4981.55,5,30,70,58,4867.0,10,learned ACO restart 1,10.386,ok,
30002093,4,15382.0,5383.7,5,30,93,68,5261.0,7,learned ACO restart 2,11.526,ok,
30002094,2,5156.0,1804.6,5,30,89,65,1757.0,7,learned ACO restart 3,12.982,ok,
30002096,4,13755.0,4814.25,5,30,102,73,4758.0,7,learned ACO restart 2,13.158,ok,
30002097,2,7661.0,2681.35,5,30,76,49,2677.0,7,learned ACO restart 1,12.325,ok,
30002098,3,10758.0,3765.3,5,30,93,69,3711.0,7,learned ACO restart 3,12.006,ok,
30002100,2,8063.0,2822.05,5,30,104,69,2707.0,5,learned ACO restart 1,9.65,ok,
30002099,4,12145.0,4250.75,5,30,82,53,4238.0,7,learned ACO restart 1,12.459,ok,
30002101,3,8217.0,2875.95,5,30,80,49,2795.0,7,learned ACO restart 2,11.135,ok,
30002102,4,17067.0,5973.45,5,30,94,67,5936.0,8,learned ACO restart 1,13.27,ok,
30002104,3,8645.0,3025.75,5,30,95,67,2900.0,7,learned ACO restart 1,11.471,ok,
30002103,2,6803.0,2381.05,5,30,99,69,2337.0,7,learned ACO restart 1,12.372,ok,
30002105,4,17758.0,6215.3,5,30,88,63,6136.0,6,learned ACO restart 1,10.602,ok,
30002106,2,5912.0,2069.2,5,30,99,73,2060.0,6,learned ACO restart 3,10.729,ok,
30002108,4,13608.0,4762.8,5,30,94,68,4606.0,8,learned ACO restart 1,9.678,ok,
30002107,3,11015.0,3855.25,5,30,79,60,3812.0,8,learned ACO restart 1,12.907,ok,
30002109,2,8516.0,2980.6,5,30,99,64,2918.0,7,learned ACO restart 1,12.793,ok,
30002112,2,6913.0,2419.55,5,30,86,63,2352.0,8,learned ACO restart 2,10.587,ok,
30002110,3,5609.0,1963.15,5,30,98,64,1905.0,6,learned ACO restart 1,12.037,ok,
30002111,4,14252.0,4988.2,5,30,80,58,4826.0,8,learned ACO restart 1,12.773,ok,
30002113,3,8606.0,3012.1,5,30,88,66,2990.0,9,learned ACO restart 3,10.38,ok,
30002114,4,12495.0,4373.25,5,30,81,61,4171.0,8,learned ACO restart 1,12.284,ok,
30002116,3,8073.0,2825.55,5,30,86,63,2778.0,7,learned ACO restart 2,10.103,ok,
30002115,2,5447.0,1906.45,5,30,93,62,1857.0,8,learned ACO restart 1,14.019,ok,
30002117,4,14074.0,4925.9,5,30,78,56,4922.0,9,learned ACO restart 1,12.425,ok,
30002118,2,5461.0,1911.35,5,30,93,60,1884.0,6,learned ACO restart 1,11.234,ok,
30002119,3,6790.0,2376.5,5,30,92,67,2320.0,7,learned ACO restart 1,11.762,ok,
30002121,2,6515.0,2280.25,5,30,89,57,2229.0,6,learned ACO restart 3,10.666,ok,
30002120,4,12857.0,4499.95,5,30,99,74,4464.0,7,learned ACO restart 1,13.928,ok,
30002122,3,7713.0,2699.55,5,30,89,63,2568.0,7,learned ACO restart 1,12.537,ok,
30002124,2,7074.0,2475.9,5,30,90,62,2440.0,6,learned ACO restart 1,10.603,ok,
30002123,4,15810.0,5533.5,5,30,87,65,5147.0,10,learned ACO restart 1,12.453,ok,
30002127,2,6119.0,2141.65,5,30,73,46,2130.0,6,learned ACO restart 2,11.426,ok,
30002126,4,13625.0,4768.75,5,30,72,53,4624.0,9,learned ACO restart 1,12.682,ok,
30002125,3,9393.0,3287.55,5,30,98,62,3184.0,7,learned ACO restart 1,13.166,ok,
30002129,4,22414.0,7844.9,5,30,78,46,7442.0,7,learned ACO restart 1,10.232,ok,
30002128,3,6539.0,2288.65,5,30,91,63,2278.0,6,learned ACO restart 2,13.22,ok,
30002131,3,9128.0,3194.8,5,30,85,60,3164.0,6,learned ACO restart 1,10.579,ok,
30002130,2,8620.0,3017.0,5,30,95,63,2963.0,8,learned ACO restart 2,12.435,ok,
30002133,2,9194.0,3217.9,5,30,79,57,3180.0,7,learned ACO restart 1,10.202,ok,
30002132,4,10516.0,3680.6,5,30,79,57,3555.0,7,learned ACO restart 1,14.771,ok,
30002135,4,8935.0,3127.25,5,30,86,62,3003.0,7,learned ACO restart 1,10.315,ok,
30002134,3,6882.0,2408.7,5,30,81,60,2358.0,7,learned ACO restart 1,11.803,ok,
30002136,2,5641.0,1974.35,5,30,97,72,1959.0,6,learned ACO restart 1,11.061,ok,
30002137,3,8199.0,2869.65,5,30,96,72,2833.0,8,learned ACO restart 3,11.725,ok,
30002138,4,17786.0,6225.1,5,30,88,64,6124.0,8,learned ACO restart 2,11.028,ok,
30002139,2,7873.0,2755.55,5,30,98,63,2681.0,6,learned ACO restart 1,12.176,ok,
30002140,3,12056.0,4219.6,5,30,87,64,4133.0,7,learned ACO restart 1,9.62,ok,
30002143,3,9503.0,3326.05,5,30,98,67,3290.0,8,learned ACO restart 1,9.585,ok,
30002142,2,6544.0,2290.4,5,30,99,65,2268.0,8,learned ACO restart 2,13.284,ok,
30002141,4,12204.0,4271.4,5,30,79,62,4076.0,12,learned ACO restart 1,15.155,ok,
30002145,2,6532.0,2286.2,5,30,85,54,2227.0,8,learned ACO restart 1,11.68,ok,
30002144,4,11481.0,4018.35,5,30,98,67,3988.0,7,learned ACO restart 2,13.548,ok,
30002146,3,13201.0,4620.35,5,30,75,56,4401.0,8,learned ACO restart 1,10.979,ok,
30002148,2,11902.0,4165.7,5,30,93,73,4073.0,7,learned ACO restart 2,11.017,ok,
30002147,4,11598.0,4059.3,5,30,103,72,4020.0,7,learned ACO restart 1,12.428,ok,
30002149,3,13504.0,4726.4,5,30,99,71,4535.0,10,learned ACO restart 1,14.193,ok,
30002151,2,7682.0,2688.7,5,30,96,73,2550.0,8,learned ACO restart 1,10.788,ok,
30002150,4,8225.0,2878.75,5,30,82,53,2830.0,6,learned ACO restart 1,13.942,ok,
30002152,3,8250.0,2887.5,5,30,93,64,2820.0,8,learned ACO restart 1,11.326,ok,
30002154,2,5975.0,2091.25,5,30,97,67,2089.0,6,learned ACO restart 1,11.383,ok,
30002153,4,8966.0,3138.1,5,30,91,60,3090.0,6,learned ACO restart 2,13.31,ok,
30002155,3,6826.0,2389.1,5,30,90,67,2385.0,8,learned ACO restart 1,13.586,ok,
30002156,4,16880.0,5908.0,5,30,92,70,5902.0,7,learned ACO restart 1,12.539,ok,
30002157,2,7567.0,2648.45,5,30,92,67,2634.0,7,learned ACO restart 1,11.145,ok,
30002158,3,7634.0,2671.9,5,30,80,55,2668.0,8,learned ACO restart 1,11.105,ok,
30002160,2,6741.0,2359.35,5,30,85,65,2330.0,7,learned ACO restart 1,11.56,ok,
30002162,4,12335.0,4317.25,5,30,81,55,4136.0,7,learned ACO restart 2,10.898,ok,
30002159,4,19230.0,6730.5,5,30,70,49,6627.0,8,learned ACO restart 1,14.136,ok,
30002161,3,10936.0,3827.6,5,30,96,70,3808.0,8,learned ACO restart 2,13.275,ok,
30002163,2,6133.0,2146.55,5,30,79,53,2112.0,8,learned ACO restart 2,11.106,ok,
30002164,3,11511.0,4028.85,5,30,86,61,3894.0,8,learned ACO restart 2,12.64,ok,
30002166,2,7853.0,2748.55,5,30,94,56,2715.0,8,learned ACO restart 2,12.279,ok,
30002165,4,9569.0,3349.15,5,30,105,66,3279.0,7,learned ACO restart 3,13.838,ok,
30002167,3,11388.0,3985.8,5,30,86,57,3906.0,6,learned ACO restart 3,11.1,ok,
30002168,4,18058.0,6320.3,5,30,95,65,6017.0,9,learned ACO restart 1,11.946,ok,
30002170,3,7543.0,2640.05,5,30,84,63,2583.0,6,learned ACO restart 1,11.392,ok,
30002169,2,8534.0,2986.9,5,30,72,55,2844.0,9,learned ACO restart 3,12.262,ok,
30002171,4,18657.0,6529.95,5,30,94,59,6376.0,7,learned ACO restart 1,11.768,ok,
30002172,2,6080.0,2128.0,5,30,106,73,2117.0,6,learned ACO restart 3,10.436,ok,
30002175,2,9309.0,3258.15,5,30,88,58,3196.0,7,learned ACO restart 1,10.276,ok,
30002173,3,13705.0,4796.75,5,30,105,70,4675.0,7,learned ACO restart 3,12.027,ok,
30002174,4,16172.0,5660.2,5,30,97,70,5549.0,6,learned ACO restart 1,11.041,ok,
30002176,3,7319.0,2561.65,5,30,77,51,2443.0,6,learned ACO restart 1,9.994,ok,
30002178,2,8159.0,2855.65,5,30,88,67,2664.0,8,learned ACO restart 1,11.098,ok,
30002177,4,11406.0,3992.1,5,30,104,69,3787.0,7,learned ACO restart 1,12.835,ok,
30002180,4,18910.0,6618.5,5,30,87,61,6618.0,7,learned ACO restart 3,10.36,ok,
30002179,3,9779.0,3422.65,5,30,94,68,3323.0,8,learned ACO restart 2,11.951,ok,
30002181,2,5883.0,2059.05,5,30,95,67,2021.0,7,learned ACO restart 1,10.924,ok,
30002183,4,9902.0,3465.7,5,30,76,51,3447.0,6,learned ACO restart 1,11.857,ok,
30002182,3,6889.0,2411.15,5,30,86,57,2345.0,7,learned ACO restart 1,11.892,ok,
30002184,2,7363.0,2577.05,5,30,88,63,2550.0,9,learned ACO restart 1,12.858,ok,
30002185,3,9595.0,3358.25,5,30,90,60,3187.0,7,learned ACO restart 1,11.811,ok,
30002186,4,13457.0,4709.95,5,30,86,65,4601.0,8,learned ACO restart 3,11.809,ok,
30002188,3,6060.0,2121.0,5,30,96,59,2056.0,6,learned ACO restart 1,10.319,ok,
30002187,2,7341.0,2569.35,5,30,82,59,2537.0,6,learned ACO restart 1,11.871,ok,
30002191,3,11215.0,3925.25,5,30,90,64,3826.0,6,learned ACO restart 1,10.346,ok,
30002190,2,6246.0,2186.1,5,30,95,68,2133.0,7,learned ACO restart 1,10.595,ok,
30002189,4,19794.0,6927.9,5,30,79,53,6794.0,6,learned ACO restart 2,12.052,ok,
30002194,3,6984.0,2444.4,5,30,91,65,2392.0,6,learned ACO restart 1,9.7,ok,
30002193,2,8396.0,2938.6,5,30,81,53,2921.0,6,learned ACO restart 3,11.517,ok,
30002192,4,16708.0,5847.8,5,30,87,56,5764.0,7,learned ACO restart 3,13.853,ok,
30002196,2,5691.0,1991.85,5,30,69,50,1906.0,6,learned ACO restart 1,10.85,ok,
30002195,4,11196.0,3918.6,5,30,94,64,3787.0,10,learned ACO restart 1,13.969,ok,
30002197,3,18099.0,6334.65,5,30,95,72,6168.0,8,learned ACO restart 2,9.842,ok,
30002199,2,6895.0,2413.25,5,30,82,57,2375.0,7,learned ACO restart 1,10.207,ok,
30002198,4,13986.0,4895.1,5,30,91,72,4799.0,8,learned ACO restart 1,13.633,ok,
30002200,3,9142.0,3199.7,5,30,91,63,3172.0,8,learned ACO restart 2,11.191,ok,
30002201,4,12741.0,4459.35,5,30,83,63,4354.0,8,learned ACO restart 1,11.79,ok,
30002202,2,7668.0,2683.8,5,30,103,74,2658.0,9,learned ACO restart 1,11.871,ok,
30002206,3,8768.0,3068.8,5,30,96,66,3044.0,6,learned ACO restart 2,9.025,ok,
30002203,3,9511.0,3328.85,5,30,84,55,3295.0,7,learned ACO restart 3,13.136,ok,
30002205,2,6853.0,2398.55,5,30,101,68,2369.0,8,learned ACO restart 1,10.063,ok,
30002204,4,10747.0,3761.45,5,30,83,60,3754.0,8,learned ACO restart 2,11.51,ok,
30002207,4,11300.0,3955.0,5,30,83,57,3886.0,6,learned ACO restart 1,12.411,ok,
30002208,2,5996.0,2098.6,5,30,76,49,2032.0,7,learned ACO restart 1,11.469,ok,
30002209,3,8140.0,2849.0,5,30,91,64,2738.0,8,learned ACO restart 1,10.656,ok,
30002210,4,16751.0,5862.85,5,30,85,57,5823.0,7,learned ACO restart 2,11.247,ok,
30002212,3,8698.0,3044.3,5,30,78,56,2959.0,7,learned ACO restart 1,10.335,ok,
30002213,4,20499.0,7174.65,5,30,86,64,7056.0,8,learned ACO restart 1,10.541,ok,
30002211,2,6089.0,2131.15,5,30,76,54,2084.0,6,learned ACO restart 1,10.98,ok,
30002214,2,5973.0,2090.55,5,30,78,51,2052.0,6,learned ACO restart 2,10.958,ok,
30002216,4,13915.0,4870.25,5,30,87,66,4763.0,7,learned ACO restart 1,11.583,ok,
30002217,2,5666.0,1983.1,5,30,93,62,1944.0,7,learned ACO restart 1,12.106,ok,
30002220,2,9856.0,3449.6,5,30,77,59,3309.0,9,learned ACO restart 1,9.223,ok,
30002215,3,6745.0,2360.75,5,30,105,74,2349.0,6,learned ACO restart 1,13.562,ok,
30002218,3,11569.0,4049.15,5,30,99,63,3799.0,9,learned ACO restart 1,11.708,ok,
30002219,4,19127.0,6694.45,5,30,92,66,6612.0,8,learned ACO restart 1,10.875,ok,
30002221,3,6247.0,2186.45,5,30,101,65,2104.0,6,learned ACO restart 1,10.415,ok,
30002222,4,11421.0,3997.35,5,30,85,55,3971.0,6,learned ACO restart 2,10.957,ok,
30002225,4,11348.0,3971.8,5,30,97,63,3971.0,8,learned ACO restart 2,10.755,ok,
30002223,2,5887.0,2060.45,5,30,92,63,2047.0,6,learned ACO restart 3,11.843,ok,
30002224,3,8040.0,2814.0,5,30,95,71,2814.0,8,learned ACO restart 3,11.137,ok,
30002227,3,11997.0,4198.95,5,30,84,65,4155.0,8,learned ACO restart 1,10.173,ok,
30002229,2,7028.0,2459.8,5,30,68,46,2370.0,6,learned ACO restart 2,11.689,ok,
30002226,2,5452.0,1908.2,5,30,76,51,1833.0,6,learned ACO restart 1,13.042,ok,
30002228,4,19001.0,6650.35,5,30,85,69,6580.0,8,learned ACO restart 2,13.407,ok,
30002230,3,9568.0,3348.8,5,30,76,60,3309.0,8,learned ACO restart 1,12.146,ok,
30002232,2,8010.0,2803.5,5,30,95,66,2719.0,6,learned ACO restart 1,9.006,ok,
30002231,4,16645.0,5825.75,5,30,94,70,5723.0,7,learned ACO restart 1,11.29,ok,
30002233,3,7940.0,2779.0,5,30,77,53,2652.0,6,learned ACO restart 2,11.391,ok,
30002235,2,9587.0,3355.45,5,30,77,61,3190.0,7,learned ACO restart 1,10.663,ok,
30002236,3,7482.0,2618.7,5,30,89,64,2506.0,6,learned ACO restart 1,12.06,ok,
30002234,4,14018.0,4906.3,5,30,106,81,4755.0,9,learned ACO restart 1,14.482,ok,
30002238,2,7825.0,2738.75,5,30,94,62,2694.0,9,learned ACO restart 2,12.497,ok,
30002237,4,14072.0,4925.2,5,30,83,65,4700.0,9,learned ACO restart 1,13.425,ok,
30002239,3,8644.0,3025.4,5,30,95,67,2965.0,7,learned ACO restart 3,11.415,ok,
30002241,2,7453.0,2608.55,5,30,91,70,2557.0,7,learned ACO restart 1,11.473,ok,
30002240,4,23538.0,8238.3,5,30,98,64,8137.0,7,learned ACO restart 2,13.18,ok,
30002242,3,8530.0,2985.5,5,30,99,62,2926.0,7,learned ACO restart 2,12.279,ok,
30002244,2,5075.0,1776.25,5,30,87,60,1734.0,6,learned ACO restart 1,11.392,ok,
30002246,4,17926.0,6274.1,5,30,95,61,6146.0,8,learned ACO restart 2,10.493,ok,
30002243,4,14863.0,5202.05,5,30,89,56,4992.0,8,learned ACO restart 1,14.245,ok,
30002245,3,6232.0,2181.2,5,30,83,55,2144.0,5,learned ACO restart 1,13.531,ok,
30002247,2,8607.0,3012.45,5,30,95,68,2963.0,7,learned ACO restart 1,11.301,ok,
30002248,3,4969.0,1739.15,5,30,92,56,1719.0,7,learned ACO restart 1,12.961,ok,
30002250,2,8781.0,3073.35,5,30,80,58,2927.0,8,learned ACO restart 1,11.452,ok,
30002249,4,12416.0,4345.6,5,30,94,62,4158.0,6,learned ACO restart 1,12.388,ok,
30002251,3,7335.0,2567.25,5,30,85,56,2533.0,8,learned ACO restart 2,12.606,ok,
30002253,2,7488.0,2620.8,5,30,95,64,2614.0,7,learned ACO restart 1,11.435,ok,
30002254,3,10336.0,3617.6,5,30,99,69,3616.0,8,learned ACO restart 1,10.336,ok,
30002252,4,10725.0,3753.75,5,30,91,67,3627.0,8,learned ACO restart 1,13.705,ok,
30002255,4,10555.0,3694.25,5,30,100,70,3633.0,8,learned ACO restart 3,13.435,ok,
30002258,4,13347.0,4671.45,5,30,91,65,4471.0,7,learned ACO restart 1,10.691,ok,
30002256,2,8729.0,3055.15,5,30,93,62,2963.0,7,learned ACO restart 3,13.088,ok,
30002259,2,7666.0,2683.1,5,30,87,64,2637.0,8,learned ACO restart 1,10.563,ok,
30002257,3,10142.0,3549.7,5,30,91,73,3501.0,9,learned ACO restart 2,13.105,ok,
30002262,2,7328.0,2564.8,5,30,102,69,2476.0,7,learned ACO restart 1,10.686,ok,
30002261,4,13705.0,4796.75,5,30,86,68,4742.0,9,learned ACO restart 1,11.517,ok,
30002260,3,13544.0,4740.4,5,30,80,64,4653.0,8,learned ACO restart 1,12.741,ok,
30002263,3,7290.0,2551.5,5,30,80,51,2522.0,5,learned ACO restart 1,9.732,ok,
30002265,2,5736.0,2007.6,5,30,81,53,1961.0,7,learned ACO restart 1,10.745,ok,
30002264,4,9998.0,3499.3,5,30,85,52,3391.0,6,learned ACO restart 1,12.834,ok,
30002266,3,5579.0,1952.65,5,30,100,66,1890.0,6,learned ACO restart 1,12.173,ok,
30002267,4,9573.0,3350.55,5,30,83,56,3287.0,7,learned ACO restart 1,12.762,ok,
30002269,3,16436.0,5752.6,5,30,91,65,5514.0,8,learned ACO restart 1,11.276,ok,
30002268,2,6603.0,2311.05,5,30,95,58,2178.0,6,learned ACO restart 1,11.959,ok,
30002270,4,13705.0,4796.75,5,30,93,70,4669.0,8,learned ACO restart 1,11.62,ok,
30002271,2,9950.0,3482.5,5,30,85,64,3397.0,8,learned ACO restart 2,10.697,ok,
30002272,3,6554.0,2293.9,5,30,100,69,2270.0,7,learned ACO restart 1,11.329,ok,
30002274,2,7395.0,2588.25,5,30,74,48,2541.0,6,learned ACO restart 2,10.819,ok,
30002273,4,15841.0,5544.35,5,30,102,72,5478.0,7,learned ACO restart 1,13.064,ok,
30002275,3,8221.0,2877.35,5,30,85,59,2852.0,8,learned ACO restart 1,11.152,ok,
30002276,4,14556.0,5094.6,5,30,97,67,5087.0,7,learned ACO restart 2,10.665,ok,
30002279,4,22541.0,7889.35,5,30,94,67,7608.0,9,learned ACO restart 1,9.169,ok,
30002277,2,6680.0,2338.0,5,30,93,71,2298.0,6,learned ACO restart 1,11.38,ok,
30002278,3,10262.0,3591.7,5,30,89,68,3465.0,6,learned ACO restart 1,11.477,ok,
30002280,2,8735.0,3057.25,5,30,87,60,2972.0,6,learned ACO restart 1,10.325,ok,
30002283,2,7138.0,2498.3,5,30,90,56,2433.0,5,learned ACO restart 1,8.465,ok,
30002284,3,11652.0,4078.2,5,30,76,53,3996.0,7,learned ACO restart 2,9.38,ok,
30002281,3,8774.0,3070.9,5,30,96,68,3009.0,6,learned ACO restart 2,12.813,ok,
30002282,4,12277.0,4296.95,5,30,85,64,4212.0,8,learned ACO restart 1,12.311,ok,
30002286,2,6056.0,2119.6,5,30,77,46,2076.0,5,learned ACO restart 2,11.319,ok,
30002285,4,10209.0,3573.15,5,30,99,72,3520.0,8,learned ACO restart 1,12.672,ok,
30002287,3,7172.0,2510.2,5,30,88,55,2443.0,8,learned ACO restart 2,13.867,ok,
30002288,4,13355.0,4674.25,5,30,88,62,4592.0,6,learned ACO restart 1,10.693,ok,
30002289,2,7627.0,2669.45,5,30,83,55,2646.0,6,learned ACO restart 3,11.841,ok,
30002290,3,13148.0,4601.8,5,30,99,75,4560.0,9,learned ACO restart 1,11.434,ok,
30002291,4,17694.0,6192.9,5,30,99,69,6098.0,7,learned ACO restart 1,10.662,ok,
30002293,3,9463.0,3312.05,5,30,96,72,3251.0,9,learned ACO restart 2,9.366,ok,
